Date,Open,High,Low,Close,Adj Close,Volume
02/12/2011,55.69,56.232857,55.511429,55.671429,37.687134,94763900
05/12/2011,56.21,56.630001,55.77,56.144287,38.007248,89302500
06/12/2011,56.07,56.375713,55.625713,55.849998,37.808014,70899500
07/12/2011,55.70,55.848572,55.251427,55.584286,37.628132,76186600
08/12/2011,55.92,56.5,55.747143,55.808571,37.779972,94089100
09/12/2011,56.12,56.291428,55.861427,56.23143,38.066238,74248300
12/12/2011,55.95,56.271427,55.635715,55.977142,37.894093,75266800
13/12/2011,56.14,56.485714,55.299999,55.544285,37.601063,84732200
14/12/2011,55.24,55.34,53.954285,54.312859,36.767441,101721900
15/12/2011,54.76,54.82,54.044285,54.134285,36.646553,64050000
16/12/2011,54.34,54.878571,54.224285,54.431427,36.84771,105369600
19/12/2011,54.64,54.978573,54.354286,54.601429,36.962795,58882600
20/12/2011,55.39,56.585712,55.322857,56.564285,38.291569,84303800
21/12/2011,56.67,56.757141,56.001427,56.635715,38.33992,65737000
22/12/2011,56.71,57.01857,56.585712,56.935715,38.543007,50589700
23/12/2011,57.10,57.655716,57.07,57.618572,39.005264,67349800
27/12/2011,57.59,58.441429,57.574287,58.075714,39.314739,66269000
28/12/2011,58.13,58.32143,57.334286,57.52,38.938545,57165500
29/12/2011,57.63,57.950001,57.215714,57.874287,39.178375,53994500
30/12/2011,57.64,58.040001,57.64143,57.857143,39.166779,44915500
03/01/2012,58.49,58.92857,58.42857,58.747143,39.769264,75555200
04/01/2012,58.57,59.240002,58.468571,59.062859,39.98299,65005500
05/01/2012,59.28,59.792858,58.952858,59.718571,40.426876,67817400
06/01/2012,59.97,60.392857,59.888573,60.342857,40.849491,79573200
09/01/2012,60.79,61.107143,60.192856,60.247143,40.784691,98506100
10/01/2012,60.84,60.857143,60.214287,60.462856,40.930733,64549100
11/01/2012,60.38,60.407143,59.901428,60.364285,40.863998,53771200
12/01/2012,60.33,60.414288,59.82143,60.19857,40.751816,53146800
13/01/2012,59.96,60.064285,59.808571,59.972858,40.599018,56505400
17/01/2012,60.60,60.855713,60.422855,60.671429,41.071915,60724300
18/01/2012,60.99,61.352856,60.900002,61.30143,41.498398,69197800
19/01/2012,61.45,61.624287,60.93,61.107143,41.366879,65434600
20/01/2012,61.07,61.07143,59.964287,60.042858,40.646404,103493600
23/01/2012,60.38,61.207142,60.328571,61.058571,41.334,76515600
24/01/2012,60.73,60.728573,59.935715,60.058571,40.657047,136909500
25/01/2012,64.92,64.921425,63.389999,63.808571,43.195625,239578500
26/01/2012,64.05,64.112854,63.305714,63.51857,42.999313,80996300
27/01/2012,63.48,64.068573,63.395714,63.897144,43.255596,74927300
30/01/2012,63.67,64.842857,63.627144,64.715714,43.809715,94835300
31/01/2012,65.08,65.46286,64.724289,65.211426,44.145302,97920900
01/02/2012,65.49,65.57,65.078575,65.169998,44.117256,67511500
02/02/2012,65.13,65.309998,64.854286,65.017143,44.013775,46699100
03/02/2012,65.33,65.714287,65.080002,65.668571,44.454769,71649900
06/02/2012,65.48,66.425713,65.457146,66.281425,44.869652,62353200
07/02/2012,66.46,67.10714,66.368568,66.975716,45.339649,79055900
08/02/2012,67.21,68.112854,67.099998,68.097145,46.098801,101972500
09/02/2012,68.68,70.964287,68.651428,70.452858,47.693527,221053700
10/02/2012,70.14,71.08857,69.792854,70.488571,47.717701,157825500
13/02/2012,71.36,71.975716,71.012856,71.800003,48.605473,129304000
14/02/2012,72.09,72.794289,71.714287,72.779999,49.268894,115099600
15/02/2012,73.47,75.184288,70.984283,71.095711,48.128704,376530000
16/02/2012,70.21,72.127144,69.51857,71.744286,48.567768,236138000
17/02/2012,71.87,72.538574,71.471428,71.73143,48.559055,133951300
21/02/2012,72.41,73.550003,72.017143,73.550003,49.790154,151398800
22/02/2012,73.30,73.641426,72.724289,73.291428,49.615108,120825600
23/02/2012,73.58,73.975716,72.785713,73.769997,49.939079,142006900
24/02/2012,74.24,74.699997,74.091431,74.629997,50.521259,103768000
27/02/2012,74.47,75.5,73.754288,75.108574,50.845245,136895500
28/02/2012,75.42,76.487144,75.121429,76.487144,51.778473,150096800
29/02/2012,77.37,78.230003,76.528572,77.491432,52.458332,238002800
01/03/2012,78.31,78.315712,76.96714,77.781425,52.654652,170817500
02/03/2012,77.75,78.114288,77.502853,77.882858,52.723312,107928100
05/03/2012,77.92,78.211426,75.14286,76.165718,51.560883,202281100
06/03/2012,74.81,76.241432,73.745712,75.751427,51.280418,202559700
07/03/2012,76.69,76.825714,74.757141,75.812859,51.322006,199630200
08/03/2012,76.38,77.57,76.017143,77.427139,52.414803,129114300
09/03/2012,77.74,78.248573,77.587143,77.881432,52.722347,104729800
12/03/2012,78.43,78.85714,78.14286,78.85714,53.382858,101820600
13/03/2012,79.65,81.168571,79.39286,81.157143,54.939865,172713800
14/03/2012,82.58,84.959999,82.199997,84.225716,57.017155,354711000
15/03/2012,85.66,85.715714,82.650002,83.651428,56.628376,289929500
16/03/2012,83.53,84.171425,82.571426,83.652855,56.629353,206371900
19/03/2012,85.48,85.96714,84.150002,85.871429,58.131226,225309000
20/03/2012,85.64,86.699997,84.497147,86.565712,58.601227,204165500
21/03/2012,86.11,87.092857,85.915718,86.071426,58.266613,161010500
22/03/2012,85.40,86.35714,85.075714,85.620003,57.961025,155967700
23/03/2012,85.78,85.971428,84.914284,85.150002,57.64286,107622200
26/03/2012,85.68,86.735718,85.03714,86.711426,58.699856,148935500
27/03/2012,86.60,88.040001,86.580002,87.78286,59.425175,151782400
28/03/2012,88.34,88.778572,87.187141,88.23143,59.728844,163865100
29/03/2012,87.54,88.080002,86.747147,87.122856,58.978386,152059600
30/03/2012,86.97,87.222855,85.419998,85.650002,57.981327,182759500
02/04/2012,85.98,88.395714,85.76857,88.375717,59.826511,149587900
03/04/2012,89.61,90.315712,88.93,89.902855,60.860321,208639900
04/04/2012,89.19,89.408569,88.14286,89.187141,60.375832,143245200
05/04/2012,89.57,90.665718,89.057144,90.525711,61.281975,160324500
09/04/2012,89.45,91.405716,89.328575,90.889999,61.52858,149384200
10/04/2012,91.42,92,89.428574,89.777145,60.775227,222431300
11/04/2012,90.89,90.98143,89.048569,89.457146,60.558601,174153700
12/04/2012,89.29,90.190002,88.64286,88.96714,60.226887,153584200
13/04/2012,89.16,89.242859,86.215714,86.461426,58.53064,214911200
16/04/2012,87.15,87.182854,82.60714,82.875717,56.103264,262696700
17/04/2012,82.71,87.14286,81.701431,87.099998,58.96291,256382000
18/04/2012,87.67,88.60714,86.101425,86.905716,58.831383,238632800
19/04/2012,85.75,86.389999,83.502853,83.919998,56.810188,208679800
20/04/2012,84.48,84.945717,81.488571,81.854286,55.411781,257746300
23/04/2012,81.52,82.381432,79.517143,81.671425,55.288006,241632300
24/04/2012,80.37,81.098572,79.285713,80.040001,54.183609,269037300
25/04/2012,87.95,88.285713,86.571426,87.14286,58.991924,226444400
26/04/2012,87.75,87.812859,86.01857,86.814285,58.769508,134017100
27/04/2012,86.44,86.597145,85.785713,86.14286,58.314972,101680600
30/04/2012,85.40,85.485718,83.285713,83.425713,56.475586,126536200
01/05/2012,83.56,85.251427,83.03286,83.16143,56.29668,152749800
02/05/2012,82.89,83.914284,82.694283,83.711426,56.668999,106847300
03/05/2012,84.36,84.485718,82.900002,83.117142,56.266693,97637400
04/05/2012,82.44,82.622856,80.738571,80.75,54.664246,132498100
07/05/2012,80.21,81.824287,80.175713,81.354286,55.073318,115029600
08/05/2012,81.37,81.64286,79.818573,81.168571,54.947582,124313000
09/05/2012,80.53,81.997147,80.121429,81.311432,55.044308,120176000
10/05/2012,82.08,82.26857,81.205711,81.502853,55.173878,83300000
11/05/2012,80.71,82.067146,80.621429,80.958572,54.805424,99886500
14/05/2012,80.37,81.072861,79.657143,79.745712,53.984375,88156600
15/05/2012,80.21,80.459999,78.821426,79.024284,53.496014,119084000
16/05/2012,79.15,79.555717,77.291428,78.011429,52.810341,140224000
17/05/2012,77.90,78.214287,75.73143,75.73143,51.26688,179305000
18/05/2012,76.28,77.629997,74.597145,75.76857,51.292034,183073100
21/05/2012,76.36,80.220001,76.292854,80.182854,54.280315,157776500
22/05/2012,81.36,81.982857,78.940002,79.567146,53.863503,173717600
23/05/2012,79.64,81.828575,79.03286,81.508568,55.177753,146224400
24/05/2012,82.27,82.35714,80.175713,80.760002,54.671013,124057500
25/05/2012,80.66,80.835716,79.781425,80.327141,54.377983,82126800
29/05/2012,81.56,82,80.758568,81.752853,55.343136,95127200
30/05/2012,81.31,82.855713,80.937141,82.738571,56.010418,132357400
31/05/2012,82.96,83.071426,81.637146,82.53286,55.871166,122918600
01/06/2012,81.31,81.807144,80.074287,80.141426,54.252254,130246900
04/06/2012,80.21,81.071426,78.35714,80.612854,54.571404,139248900
05/06/2012,80.18,80.924286,79.761429,80.404289,54.43021,97053600
06/06/2012,81.11,81.978569,80.785713,81.637146,55.264805,100363900
07/06/2012,82.47,82.474289,81.5,81.674286,55.28994,94941700
08/06/2012,81.66,82.940002,81.285713,82.902855,56.121635,86879100
11/06/2012,83.96,84.071426,81.51857,81.595711,55.236752,147816200
12/06/2012,82.07,82.374283,80.957146,82.308571,55.719334,108845100
13/06/2012,82.07,82.639999,81.482857,81.737144,55.332497,73395000
14/06/2012,81.61,81.928574,81.03714,81.647141,55.271564,86393300
15/06/2012,81.57,82.08857,81.364288,82.01857,55.522999,83813800
18/06/2012,81.57,83.984283,81.48143,83.682854,56.649654,110103000
19/06/2012,83.34,84.285713,83.300003,83.915718,56.807301,90351100
20/06/2012,84.03,84.178574,82.971428,83.677139,56.645786,89735800
21/06/2012,83.63,84.031425,82.491432,82.524284,55.865345,81587800
22/06/2012,82.72,83.169998,82.202858,83.157143,56.293774,71117900
25/06/2012,82.47,82.828575,81.48143,81.538574,55.198074,76095600
26/06/2012,81.62,82.07,81.047142,81.718575,55.319916,69134100
27/06/2012,82.14,82.391426,81.702858,82.071426,55.5588,50749300
28/06/2012,81.67,82,80.80143,81.292854,55.031734,70709100
29/06/2012,82.57,83.428574,82.035713,83.428574,56.477512,105375200
02/07/2012,83.53,84.781425,83.371429,84.645714,57.301468,100023000
03/07/2012,84.98,85.714287,84.85714,85.629997,57.967781,60428200
05/07/2012,85.79,87.762856,85.664284,87.134285,58.986118,121095800
06/07/2012,86.73,86.919998,85.940002,86.554283,58.593494,104732600
09/07/2012,86.47,87.699997,86.30143,87.69857,59.368118,94851400
10/07/2012,88.28,88.552856,86.472855,86.887146,58.818813,127989400
11/07/2012,86.59,86.808571,85.317146,86.347145,58.45327,117330500
12/07/2012,85.75,86.209999,84.668571,85.557144,57.918476,107010400
13/07/2012,86.14,86.741432,85.714287,86.424286,58.505486,77856800
16/07/2012,86.45,87.374283,86.431427,86.701431,58.693089,75315100
17/07/2012,87.26,87.35714,86.164284,86.705711,58.696003,73406200
18/07/2012,86.66,86.905716,86.222855,86.608574,58.630234,63175000
19/07/2012,87.33,87.907143,86.571426,87.760002,59.409706,109215400
20/07/2012,87.58,87.777145,86.242859,86.328575,58.440685,99367800
23/07/2012,84.91,86.557144,83.958572,86.261429,58.395226,121993900
24/07/2012,86.77,87.097145,85.501427,85.845711,58.113811,141283100
25/07/2012,82.07,82.971428,81.428574,82.138573,55.604248,219328200
26/07/2012,82.82,82.914284,81.480003,82.125717,55.595539,101658200
27/07/2012,82.14,83.690002,81.655716,83.594284,56.589703,100984100
30/07/2012,84.42,85.634285,83.974289,85.004288,57.544212,94785600
31/07/2012,86.18,87.385712,86.102859,87.251427,59.065426,115581900
01/08/2012,87.99,88.057144,86.14286,86.687141,58.683437,96125400
02/08/2012,86.12,87.241432,85.75,86.827141,58.778202,83039600
03/08/2012,87.66,88.28286,87.365715,87.957146,59.543167,86230200
06/08/2012,88.18,89.267143,87.894287,88.935715,60.205616,75525800
07/08/2012,88.97,89.285713,88.291428,88.701431,60.047009,72611700
08/08/2012,88.48,89.125717,88.157143,88.55143,59.945457,61176500
09/08/2012,88.26,88.818573,88.257141,88.675713,61.881474,55410600
10/08/2012,88.39,88.822861,88.385712,88.814285,61.978176,48734700
13/08/2012,89.06,90,89.035713,90,62.805603,69708100
14/08/2012,90.27,91.230003,90.029999,90.241432,62.974106,85042300
15/08/2012,90.19,90.571426,89.678574,90.118568,62.888348,64335600
16/08/2012,90.17,90.965714,90.071426,90.905716,63.437672,63633500
17/08/2012,91.43,92.598572,91.258568,92.587143,64.611038,110690300
20/08/2012,92.86,95.021431,92.842857,95.021431,66.309761,153346200
21/08/2012,95.83,96.41143,92.904289,93.722855,65.403557,203179900
22/08/2012,93.49,95.571426,92.587143,95.552856,66.680618,141330700
23/08/2012,95.16,95.699997,94.449997,94.66143,66.058533,105032200
24/08/2012,94.22,95.639999,93.650002,94.745712,66.117378,109335100
27/08/2012,97.14,97.267143,96.220001,96.525711,67.359528,106752100
28/08/2012,96.43,96.585716,95.809998,96.400002,67.271805,66854200
29/08/2012,96.46,96.809998,96.085716,96.209999,67.139198,50701700
30/08/2012,95.81,95.935715,94.692856,94.83857,66.182175,75674900
31/08/2012,95.32,95.514282,93.89286,95.034286,66.318748,84580300
04/09/2012,95.11,96.44857,94.928574,96.424286,67.288727,91973000
05/09/2012,96.51,96.621429,95.657143,95.747147,66.816208,84093800
06/09/2012,96.17,96.898575,95.828575,96.610001,67.418343,97799100
07/09/2012,96.86,97.497147,96.538574,97.205711,67.834045,82416600
10/09/2012,97.21,97.612854,94.585716,94.677139,66.069496,121999500
11/09/2012,95.02,95.728569,93.785713,94.370003,65.855186,125995800
12/09/2012,95.26,95.699997,93.714287,95.684288,66.772331,178058300
13/09/2012,96.77,97.928574,96.395714,97.568573,68.087257,149590000
14/09/2012,98.57,99.568573,98.269997,98.754288,68.914711,150118500
17/09/2012,99.91,99.971428,99.230003,99.968575,69.762085,99507800
18/09/2012,99.98,100.332855,99.488571,100.272858,69.974426,93375800
19/09/2012,100.04,100.57,99.938568,100.300003,69.993362,81718700
20/09/2012,99.88,100.008568,99.08857,99.814285,69.654419,84142100
21/09/2012,100.34,100.724289,99.908569,100.012856,69.793007,142897300
24/09/2012,98.12,99.302856,97.571426,98.684288,68.86586,159941600
25/09/2012,98.32,98.968575,96.14286,96.220001,67.146172,129697400
26/09/2012,95.53,96.098572,94.457146,95.025711,66.312752,144125800
27/09/2012,94.90,97.452858,94.335716,97.331429,67.921783,148522500
28/09/2012,96.96,97.30143,95.25,95.300003,66.504158,133777700
01/10/2012,95.88,96.678574,93.785713,94.19857,65.73555,135898700
02/10/2012,94.54,95.192856,92.949997,94.472855,65.926949,156998100
03/10/2012,94.98,95.980003,94.66143,95.921425,66.937828,106070300
04/10/2012,95.89,96.321426,95.078575,95.257141,66.474251,92681400
05/10/2012,95.03,95.14286,93.040001,93.227142,65.057655,148501500
08/10/2012,92.41,92.508568,90.872856,91.167145,63.620106,159498500
09/10/2012,91.24,91.498573,89.078575,90.835716,63.388824,209649300
10/10/2012,91.39,92.139999,91,91.558571,63.893253,127589000
11/10/2012,92.36,92.457146,89.728569,89.728569,62.616199,136520300
12/10/2012,89.94,90.76857,89.328575,89.958572,62.776707,115003700
15/10/2012,90.34,90.732857,89.121429,90.68,63.280163,108125500
16/10/2012,90.77,92.900002,90.14286,92.827141,64.778511,137442900
17/10/2012,92.70,93.255714,92,92.087143,64.262115,97259400
18/10/2012,91.37,91.722855,90,90.377144,63.06879,119156100
19/10/2012,90.15,90.252853,87.08857,87.120003,60.79583,186021500
22/10/2012,87.49,90.76857,87.251427,90.575714,63.207367,136682700
23/10/2012,90.14,90.557144,87.385712,87.622856,61.146751,176786400
24/10/2012,88.78,89.507141,87.234283,88.118568,61.492683,139631800
25/10/2012,88.57,88.85714,86.507141,87.077141,60.765934,164081400
26/10/2012,87.06,87.714287,84.428574,86.285713,60.213634,254608200
31/10/2012,84.98,85.994286,83.957146,85.045715,59.34832,127500800
01/11/2012,85.46,86.14286,84.881432,85.220001,59.469944,90324500
02/11/2012,85.13,85.278572,82.10714,82.400002,57.502033,149843400
05/11/2012,83.36,83.96714,82.514282,83.517143,58.28162,132283900
06/11/2012,84.32,84.391426,82.870003,83.264282,58.105164,93729300
07/11/2012,81.98,82.077141,79.39286,79.714287,57.456463,198412200
08/11/2012,80.09,80.318573,76.470001,76.821426,55.371349,264036500
09/11/2012,77.20,79.26857,76.245712,78.151428,56.329979,232478400
12/11/2012,79.16,79.214287,76.949997,77.547142,55.894417,128950500
13/11/2012,76.99,78.639999,76.622856,77.557144,55.901646,133237300
14/11/2012,77.93,78.207146,76.597145,76.697144,55.281765,119292600
15/11/2012,76.79,77.071426,74.660004,75.08857,54.122337,197477700
16/11/2012,75.03,75.714287,72.25,75.382858,54.334457,316723400
19/11/2012,77.24,81.071426,77.125717,80.818573,58.252415,205829400
20/11/2012,81.70,81.707146,79.225716,80.129997,57.756104,160688500
21/11/2012,80.61,81.052856,79.514282,80.242859,57.837444,93250500
23/11/2012,81.02,81.714287,80.371429,81.64286,58.846531,68206600
26/11/2012,82.27,84.285713,81.958572,84.218575,60.70306,157644900
27/11/2012,84.22,84.345711,82.871429,83.540001,60.213966,133332500
28/11/2012,82.47,83.685715,81.751427,83.277145,60.024498,130216100
29/11/2012,84.32,84.89286,83.60714,84.194283,60.685558,128674700
30/11/2012,83.83,84.057144,83.239998,83.611427,60.26545,97829900
03/12/2012,84.81,84.941429,83.64286,83.741432,60.359154,91070000
04/12/2012,83.11,83.114288,81.732857,82.264282,59.294453,139267100
05/12/2012,81.27,81.321426,76.96714,76.970001,55.478436,261159500
06/12/2012,75.56,79.044289,74.089996,78.177139,56.348511,294303100
07/12/2012,79.06,79.314285,75.714287,76.178574,54.90799,196760200
10/12/2012,75.00,76.93,74.511429,75.688568,54.554806,157621100
11/12/2012,77.11,78.508568,76.767143,77.341431,55.746155,148086400
12/12/2012,78.25,78.285713,76.610001,77,55.500069,121786000
13/12/2012,75.88,76.805717,75.114288,75.669998,54.54142,156314900
14/12/2012,73.54,74.01857,72.225716,72.827141,52.492355,252394800
